M, u(M), chi(M), m(M)
5927, -0.44, 4.84, 0.44
5928, -0.52, 4.84, 0.44
5929, -0.2, 0.16, 0.08
5930, -0.28, 0, 0
5931, -0.28, 0.16, 0.08
5932, -0.28, 0.64, 0.16
5933, -0.44, 0.04, 0.04
5934, -0.52, 0.04, 0.04
5935, -0.6, 1, 0.2
5936, -0.52, 1, 0.2
5937, -0.36, 1.44, 0.24
5938, -0.44, 1.96, 0.28
5939, -0.44, 1, 0.2
5940, -0.68, 3.24, 0.36
5941, -0.6, 3.24, 0.36
5942, -0.68, 7.84, 0.56
5943, -0.52, 4, 0.4
5944, -0.52, 4.84, 0.44
5945, -0.52, 4, 0.4
5946, -0.6, 3.24, 0.36
5947, -0.44, 4, 0.4
5948, -0.44, 1.96, 0.28
5949, -0.6, 2.56, 0.32
5950, -0.36, 1, 0.2
5951, -0.6, 2.56, 0.32
5952, -0.68, 0.04, 0.04
5953, -0.52, 0.16, 0.08
5954, -0.6, 0.64, 0.16
5955, -0.52, 1.44, 0.24
5956, -0.52, 0.64, 0.16
5957, -0.44, 0.04, 0.04
5958, -0.36, 0.04, -0.04
5959, -0.36, 0.04, 0.04
5960, -0.6, 1, 0.2
5961, -0.44, 2.56, 0.32
5962, -0.6, 4, 0.4
5963, -0.44, 2.56, 0.32
5964, -0.52, 0.64, 0.16
5965, -0.44, 0.16, -0.08
5966, -0.52, 0.04, 0.04
5967, -0.44, 1.96, 0.28
5968, -0.52, 0.64, 0.16
5969, -0.6, 1, 0.2
5970, -0.28, 1.44, 0.24
5971, -0.44, 0.36, 0.12
5972, -0.36, 0.16, 0.08
5973, -0.52, 1, 0.2
5974, -0.52, 0.36, 0.12
5975, -0.68, 1.44, 0.24
5976, -0.6, 4.84, 0.44
5977, -0.6, 2.56, 0.32
5978, -0.44, 4.84, 0.44
5979, -0.12, 0.16, -0.08
5980, -0.52, 0.04, -0.04
5981, -0.52, 0.36, -0.12
5982, -0.52, 2.56, -0.32
5983, -0.6, 4, -0.4
5984, -0.28, 3.24, -0.36
5985, -0.2, 0.64, -0.16
5986, -0.68, 1, -0.2
5987, -0.6, 0.36, 0.12
5988, -0.36, 0.04, 0.04
5989, -0.36, 1.96, 0.28
5990, -0.52, 1.44, 0.24
5991, -0.44, 1.44, 0.24
5992, -0.52, 1.96, 0.28
5993, -0.52, 3.24, 0.36
5994, -0.52, 3.24, 0.36
5995, -0.52, 7.84, 0.56
5996, -0.68, 6.76, 0.52
5997, -0.44, 4.84, 0.44
5998, -0.2, 0.16, 0.08
5999, -0.2, 4, 0.4
6000, -0.28, 1.96, 0.28
6001, -0.52, 0.36, 0.12
6002, -0.52, 0, 0
6003, -0.52, 1.44, 0.24
6004, -0.6, 1, 0.2
6005, -0.44, 1, 0.2
6006, -0.6, 0.36, 0.12
6007, -0.36, 1.96, 0.28
6008, -0.52, 3.24, 0.36
6009, -0.6, 1.44, 0.24
6010, -0.68, 4, 0.4
6011, -0.44, 7.84, 0.56
6012, -0.36, 5.76, 0.48
6013, -0.44, 2.56, 0.32
6014, -0.44, 1.96, 0.28
6015, -0.2, 0.64, 0.16
6016, -0.36, 0.04, 0.04
6017, -0.6, 0.36, 0.12
6018, -0.36, 3.24, 0.36
6019, -0.36, 4, 0.4
6020, -0.6, 4, 0.4
6021, -0.44, 1.44, 0.24
6022, -0.52, 0.64, 0.16
6023, -0.36, 1.44, 0.24
6024, -0.52, 0.64, 0.16
6025, -0.44, 3.24, 0.36
6026, -0.6, 3.24, 0.36
6027, -0.6, 5.76, 0.48
6028, -0.6, 4, 0.4
6029, -0.6, 7.84, 0.56
6030, -0.44, 4, 0.4
6031, -0.52, 1.96, 0.28
6032, -0.36, 0.16, 0.08
6033, -0.36, 3.24, 0.36
6034, -0.52, 7.84, 0.56
6035, -0.52, 0.04, 0.04
6036, -0.44, 0.36, 0.12
6037, -0.52, 0.16, -0.08
6038, -0.52, 0.16, -0.08
6039, -0.44, 0.04, -0.04
6040, -0.36, 3.24, 0.36
6041, -0.52, 4, 0.4
6042, -0.6, 7.84, 0.56
6043, -0.44, 3.24, 0.36
6044, -0.44, 4.84, 0.44
6045, -0.6, 4.84, 0.44
6046, -0.68, 5.76, 0.48
6047, -0.6, 1.96, 0.28
6048, -0.6, 1.44, 0.24
6049, -0.36, 0.04, -0.04
6050, -0.68, 1, -0.2
6051, -0.76, 0.64, -0.16
6052, -0.68, 0.64, -0.16
6053, -0.52, 0.16, -0.08
6054, -0.36, 0.36, 0.12
6055, -0.6, 0.16, 0.08
6056, -0.44, 1.44, 0.24
6057, -0.28, 1.44, 0.24
6058, -0.36, 1, 0.2
6059, -0.44, 0.36, 0.12
6060, -0.36, 0.36, -0.12
6061, -0.52, 0.16, 0.08
6062, -0.52, 0.04, -0.04
6063, -0.36, 1.44, 0.24
6064, -0.6, 1.44, 0.24
6065, -0.6, 0.04, -0.04
6066, -0.6, 0.16, 0.08
6067, -0.6, 0.16, 0.08
6068, -0.6, 0.04, 0.04
6069, -0.36, 0.16, 0.08
6070, -0.44, 1, -0.2
6071, -0.52, 1.96, -0.28
6072, -0.6, 0.16, -0.08
6073, -0.52, 0.64, -0.16
6074, -0.28, 0.04, -0.04
6075, -0.52, 1.44, -0.24
6076, -0.6, 0.64, 0.16
6077, -0.6, 0.36, 0.12
6078, -0.52, 0.36, 0.12
6079, -0.52, 3.24, -0.36
6080, -0.44, 2.56, -0.32
6081, -0.28, 0.36, -0.12
6082, -0.52, 0.36, -0.12
6083, -0.44, 3.24, -0.36
6084, -0.44, 1.44, -0.24
6085, -0.28, 0.36, -0.12
6086, -0.04, 0, 0
6087, -0.36, 1.96, -0.28
6088, -0.36, 0.04, -0.04
6089, -0.52, 1, -0.2
6090, -0.36, 0, 0
6091, -0.28, 0, 0
6092, -0.44, 0.36, -0.12
6093, -0.52, 0.04, -0.04
6094, -0.36, 0.64, 0.16
6095, -0.36, 0.64, 0.16
6096, -0.36, 0.16, -0.08
6097, -0.36, 0.36, 0.12
6098, -0.12, 1, 0.2
6099, -0.2, 0.36, 0.12
6100, -0.44, 0.04, -0.04
6101, -0.44, 0, 0
6102, -0.44, 0.36, -0.12
6103, -0.68, 1.44, -0.24
6104, -0.52, 0.36, -0.12
6105, -0.44, 1.96, -0.28
6106, -0.6, 2.56, -0.32
6107, -0.52, 1.44, -0.24
6108, -0.28, 0.36, -0.12
6109, -0.36, 0.36, 0.12
6110, -0.36, 1, -0.2
6111, -0.6, 0.16, -0.08
6112, -0.28, 0.04, -0.04
6113, -0.36, 1, -0.2
6114, -0.52, 0.36, -0.12
6115, -0.28, 0.36, -0.12
6116, -0.44, 1.44, -0.24
6117, -0.36, 0.16, -0.08
6118, -0.44, 0, 0
6119, -0.6, 0.16, -0.08
6120, -0.44, 0.64, -0.16
6121, -0.44, 0.16, -0.08
6122, -0.36, 1.44, 0.24
6123, -0.52, 0.64, 0.16
6124, -0.44, 0, 0
6125, -0.44, 0.36, 0.12
6126, -0.36, 0.16, 0.08
6127, -0.44, 0.04, 0.04
6128, -0.36, 0.64, -0.16
6129, -0.36, 1, 0.2
6130, -0.36, 1.44, 0.24
6131, -0.28, 0, 0
6132, -0.44, 0.04, 0.04
6133, -0.6, 1.96, 0.28
6134, -0.6, 0.36, 0.12
6135, -0.2, 0.16, -0.08
6136, -0.28, 1, -0.2
6137, -0.36, 1.96, -0.28
6138, -0.52, 0.16, -0.08
6139, -0.36, 1, -0.2
6140, -0.68, 1.44, -0.24
6141, -0.52, 0.04, -0.04
6142, -0.44, 0.04, -0.04
6143, -0.36, 0.04, -0.04
6144, -0.44, 0.64, 0.16
6145, -0.6, 0.16, 0.08
6146, -0.68, 0.04, 0.04
6147, -0.52, 0.36, -0.12
6148, -0.52, 0.16, -0.08
6149, -0.6, 0.16, -0.08
6150, -0.52, 0.36, 0.12
6151, -0.36, 0.36, 0.12
6152, -0.44, 0.16, 0.08
6153, -0.52, 0.64, 0.16
6154, -0.68, 1.44, 0.24
6155, -0.6, 1, 0.2
6156, -0.44, 1.96, 0.28
6157, -0.6, 0.16, 0.08
6158, -0.44, 0, 0
6159, -0.44, 0, 0
6160, -0.36, 0, 0
6161, -0.36, 0.36, 0.12
6162, -0.36, 0.16, -0.08
6163, -0.52, 0.04, 0.04
6164, -0.36, 0.04, 0.04
6165, -0.12, 1, -0.2
6166, -0.36, 3.24, -0.36
6167, -0.36, 4, -0.4
6168, -0.52, 4.84, -0.44
6169, -0.36, 3.24, -0.36
6170, -0.52, 0.16, -0.08
6171, -0.36, 0.16, 0.08
6172, -0.44, 0.36, 0.12
6173, -0.28, 1, 0.2
6174, -0.44, 3.24, 0.36
6175, -0.52, 0.64, 0.16
6176, -0.6, 0.36, -0.12
6177, -0.44, 0.04, -0.04
6178, -0.2, 0.16, -0.08
6179, -0.36, 0.64, -0.16
6180, -0.52, 0, 0
6181, -0.6, 0, 0
6182, -0.68, 1.96, 0.28
6183, -0.28, 0.36, 0.12
6184, -0.28, 0.36, 0.12
6185, -0.36, 0.04, -0.04
6186, -0.6, 0.64, -0.16
6187, -0.36, 0.04, -0.04
6188, -0.44, 0.36, -0.12
6189, -0.2, 0.64, 0.16
6190, -0.36, 0.64, -0.16
6191, -0.52, 0.64, -0.16
6192, -0.44, 0.64, -0.16
6193, -0.36, 0.16, -0.08
6194, -0.44, 0.64, -0.16
6195, -0.52, 0.36, -0.12
6196, -0.6, 0, 0
6197, -0.28, 0, 0
6198, -0.36, 0.04, -0.04
6199, -0.52, 0.64, -0.16
6200, -0.36, 0.36, -0.12
6201, -0.28, 0.16, 0.08
6202, -0.44, 0.36, 0.12
6203, -0.28, 0.64, 0.16
6204, -0.6, 1.96, 0.28
6205, -0.6, 1, 0.2
6206, -0.52, 1.44, 0.24
6207, -0.44, 1.96, 0.28
6208, -0.52, 0.04, 0.04
6209, -0.36, 0.16, -0.08
6210, -0.36, 0.64, 0.16
6211, -0.44, 0.36, 0.12
6212, -0.36, 0.16, -0.08
6213, -0.36, 0.64, -0.16
6214, -0.36, 0.16, -0.08
6215, -0.52, 0.04, -0.04
6216, -0.52, 0.04, -0.04
6217, -0.6, 0.16, -0.08
6218, -0.52, 0.16, -0.08
6219, -0.6, 0.16, -0.08
6220, -0.52, 0.16, -0.08
6221, -0.52, 0.16, -0.08
6222, -0.52, 0, 0
6223, -0.52, 0.64, -0.16
6224, -0.44, 0.36, -0.12
6225, -0.52, 0.04, 0.04
6226, -0.44, 0, 0
6227, -0.52, 0.04, -0.04
6228, -0.44, 0, 0
6229, -0.28, 0, 0
6230, -0.6, 0.04, -0.04
6231, -0.68, 2.56, -0.32
6232, -0.92, 10.24, -0.64
6233, -0.44, 4.84, -0.44
6234, -0.44, 2.56, -0.32
6235, -0.52, 1.96, -0.28
6236, -0.44, 1.44, -0.24
6237, -0.28, 0, 0
6238, -0.28, 0.16, -0.08
6239, -0.28, 1.44, -0.24
6240, -0.52, 1, -0.2
6241, -0.36, 0.04, -0.04
6242, -0.6, 0.36, -0.12
6243, -0.52, 0.04, -0.04
6244, -0.6, 0.16, 0.08
6245, -0.52, 0.16, 0.08
6246, -0.6, 0.64, 0.16
6247, -0.36, 1.44, 0.24
6248, -0.44, 0.36, 0.12
6249, -0.52, 1.96, 0.28
6250, -0.44, 1, 0.2
6251, -0.36, 0.36, 0.12
6252, -0.44, 0.04, -0.04
6253, -0.44, 1, 0.2
6254, -0.36, 1.44, 0.24
6255, -0.36, 0.16, 0.08
6256, -0.36, 0, 0
6257, -0.52, 0.16, -0.08
6258, -0.44, 0.36, 0.12
6259, -0.44, 0.36, 0.12
6260, -0.52, 1.96, 0.28
6261, -0.52, 1.44, 0.24
6262, -0.52, 2.56, 0.32
6263, -0.44, 4, 0.4
6264, -0.28, 1.44, 0.24
6265, -0.2, 2.56, 0.32
6266, -0.2, 0.04, 0.04
6267, -0.44, 0.36, -0.12
6268, -0.52, 0.36, -0.12
6269, -0.36, 2.56, -0.32
6270, -0.36, 0.36, 0.12
6271, -0.2, 0, 0
6272, -0.2, 0.04, -0.04
6273, -0.44, 1.96, -0.28
6274, -0.6, 4, -0.4
6275, -0.6, 5.76, -0.48
6276, -0.6, 0.64, -0.16
6277, -0.28, 0.04, 0.04
6278, -0.36, 0.04, -0.04
6279, -0.44, 0.04, 0.04
6280, -0.44, 0.36, 0.12
6281, -0.44, 0.64, 0.16
6282, -0.52, 2.56, 0.32
6283, -0.52, 1, 0.2
6284, -0.36, 0.36, 0.12
6285, -0.68, 0.64, -0.16
6286, -0.28, 0.16, 0.08
6287, -0.52, 0.36, -0.12
6288, -0.52, 0.16, -0.08
6289, -0.44, 0.36, 0.12
6290, -0.44, 0.04, -0.04
6291, -0.52, 0.04, -0.04
6292, -0.52, 1.96, 0.28
6293, -0.68, 0.36, 0.12
6294, -0.36, 3.24, 0.36
6295, -0.36, 2.56, 0.32
6296, -0.6, 4.84, 0.44
6297, -0.6, 4, 0.4
6298, -0.6, 1.44, 0.24
6299, -0.6, 1, 0.2
6300, -0.6, 0.04, 0.04
6301, -0.52, 1, -0.2
6302, -0.6, 1, -0.2
6303, -0.52, 2.56, -0.32
6304, -0.52, 0.04, -0.04
6305, -0.6, 0.16, 0.08
6306, -0.6, 0.64, 0.16
6307, -0.44, 1.44, 0.24
6308, -0.52, 0.64, 0.16
6309, -0.28, 1.44, 0.24
6310, -0.2, 1.96, 0.28
6311, -0.76, 5.76, 0.48
6312, -0.6, 1.44, 0.24
6313, -0.44, 0.04, -0.04
6314, -0.36, 0.04, 0.04
6315, -0.36, 1, -0.2
6316, -0.2, 0.16, -0.08
6317, -0.28, 1, -0.2
6318, -0.36, 0.16, 0.08
6319, -0.52, 0.36, 0.12
6320, -0.6, 1, 0.2
6321, -0.6, 1.96, 0.28
6322, -0.52, 4.84, 0.44
6323, -0.36, 4, 0.4
6324, -0.44, 1.44, 0.24
6325, -0.6, 4.84, 0.44
6326, -0.44, 4, 0.4
6327, -0.36, 1, 0.2
6328, -0.44, 0.64, 0.16
6329, -0.52, 0.64, 0.16
6330, -0.36, 0.16, -0.08
6331, -0.52, 0.16, 0.08
6332, -0.6, 0.64, 0.16
6333, -0.52, 0.36, -0.12
6334, -0.44, 0.36, -0.12
6335, -0.44, 0.64, 0.16
6336, -0.44, 0.16, -0.08
6337, -0.2, 0, 0
6338, -0.28, 0.16, 0.08
6339, -0.44, 0.16, 0.08
6340, -0.6, 0.64, 0.16
6341, -0.36, 0.36, 0.12
6342, -0.52, 0.36, 0.12
6343, -0.44, 0.36, -0.12
6344, -0.44, 0.64, -0.16
6345, -0.36, 0.04, 0.04
6346, -0.44, 1, -0.2
6347, -0.36, 0.04, -0.04
6348, -0.6, 0.04, 0.04
6349, -0.6, 0.16, -0.08
6350, -0.6, 0.16, -0.08
6351, -0.44, 0.64, -0.16
6352, -0.52, 5.76, -0.48
6353, -0.52, 10.24, -0.64
6354, -0.68, 10.24, -0.64
6355, -0.6, 4, -0.4
6356, -0.76, 4.84, -0.44
6357, -0.6, 3.24, -0.36
6358, -0.6, 1.96, -0.28
6359, -0.52, 1.96, -0.28
6360, -0.28, 0.04, -0.04
6361, -0.36, 0.04, 0.04
6362, -0.6, 0.36, -0.12
6363, -0.36, 0.64, -0.16
6364, -0.52, 1.96, -0.28
6365, -0.52, 4, -0.4
6366, -0.68, 1, -0.2
6367, -0.44, 1.96, -0.28
6368, -0.52, 3.24, -0.36
6369, -0.52, 4, -0.4
6370, -0.36, 2.56, -0.32
6371, -0.52, 1.44, -0.24
6372, -0.52, 0.16, 0.08
6373, -0.44, 0.64, 0.16
6374, -0.52, 1, 0.2
6375, -0.52, 1.44, 0.24
6376, -0.52, 2.56, 0.32
6377, -0.44, 1.44, 0.24
6378, -0.44, 0.04, 0.04
6379, -0.6, 0.04, 0.04
6380, -0.44, 0.64, 0.16
6381, -0.6, 1.96, 0.28
6382, -0.36, 1, 0.2
6383, -0.36, 1.44, 0.24
6384, -0.44, 0.64, 0.16
6385, -0.36, 0.04, 0.04
6386, -0.44, 0.36, -0.12
6387, -0.52, 3.24, -0.36
6388, -0.44, 0.36, -0.12
6389, -0.52, 0.16, -0.08
6390, -0.44, 0, 0
6391, -0.52, 0.04, 0.04
6392, -0.52, 0.36, -0.12
6393, -0.36, 0.04, -0.04
6394, -0.44, 0.04, -0.04
6395, -0.44, 0.64, 0.16
6396, -0.36, 0, 0
6397, -0.44, 0.16, -0.08
6398, -0.2, 0.16, -0.08
6399, -0.36, 0.16, -0.08
6400, -0.52, 0.16, -0.08
6401, -0.52, 0.36, -0.12
6402, -0.52, 1, 0.2
6403, -0.28, 0.36, 0.12
6404, -0.52, 4.84, 0.44
6405, -0.6, 2.56, 0.32
6406, -0.36, 0.64, 0.16
6407, -0.44, 1.44, 0.24
6408, -0.36, 3.24, 0.36
6409, -0.52, 4.84, 0.44
6410, -0.36, 1.44, 0.24
6411, -0.44, 0.16, 0.08
6412, -0.36, 0.04, -0.04
6413, -0.36, 0.36, 0.12
6414, -0.52, 0.04, 0.04
6415, -0.36, 0.16, -0.08
6416, -0.6, 0.04, 0.04
6417, -0.28, 0.04, -0.04
6418, -0.6, 0.04, -0.04
6419, -0.52, 0.36, -0.12
6420, -0.44, 0.64, 0.16
6421, -0.36, 1.44, 0.24
6422, -0.44, 1.44, 0.24
6423, -0.36, 1, 0.2
6424, -0.44, 1.96, 0.28
6425, -0.36, 1, 0.2
6426, -0.28, 1, 0.2
6427, -0.36, 1.44, 0.24
6428, -0.52, 1, 0.2
6429, -0.52, 1, 0.2
6430, -0.36, 0.36, 0.12
6431, -0.36, 0.64, -0.16
6432, -0.28, 0.64, -0.16
6433, -0.36, 0.04, -0.04
6434, -0.44, 0, 0
6435, -0.28, 0.04, -0.04
6436, -0.52, 0.16, -0.08
6437, -0.52, 0.16, -0.08
6438, -0.44, 1.96, -0.28
6439, -0.68, 5.76, -0.48
6440, -0.44, 1, -0.2
6441, -0.36, 0.04, -0.04
6442, -0.6, 0.04, -0.04
6443, -0.52, 1, 0.2
6444, -0.28, 0.36, 0.12
6445, -0.28, 0.16, 0.08
6446, -0.36, 0.16, -0.08
6447, -0.52, 4, -0.4
6448, -0.44, 1.96, -0.28
6449, -0.28, 1.96, -0.28
6450, -0.36, 0.36, -0.12
6451, -0.36, 0.36, -0.12
6452, -0.36, 0.04, -0.04
6453, -0.44, 0.16, -0.08
6454, -0.44, 0.64, 0.16
6455, -0.44, 0.36, 0.12
6456, -0.36, 0.16, 0.08
6457, -0.44, 1, -0.2
6458, -0.52, 0, 0
6459, -0.28, 0.04, 0.04
6460, -0.52, 1, 0.2
6461, -0.36, 0.64, 0.16
6462, -0.36, 1, -0.2
6463, -0.44, 0.04, 0.04
6464, -0.28, 0.36, 0.12
6465, -0.44, 0.04, -0.04
6466, -0.44, 0.16, 0.08
6467, -0.36, 0.04, 0.04
6468, -0.52, 0.64, -0.16
6469, -0.52, 0, 0
6470, -0.68, 0.36, 0.12
6471, -0.6, 0.04, -0.04
6472, -0.68, 2.56, -0.32
6473, -0.44, 1.96, -0.28
6474, -0.44, 1.44, -0.24
6475, -0.44, 4.84, -0.44
6476, -0.6, 2.56, -0.32
6477, -0.68, 4.84, -0.44
6478, -0.28, 6.76, -0.52
6479, -0.44, 6.76, -0.52
6480, -0.6, 2.56, -0.32
6481, -0.36, 1.44, -0.24
6482, -0.36, 3.24, -0.36
6483, -0.6, 2.56, -0.32
6484, -0.28, 3.24, -0.36
6485, -0.44, 1.96, -0.28
6486, -0.44, 5.76, -0.48
6487, -0.36, 1.44, -0.24
6488, -0.52, 1, -0.2
6489, -0.52, 0.64, -0.16
6490, -0.44, 0.04, -0.04
6491, -0.68, 0.36, -0.12
6492, -0.76, 1.44, -0.24
6493, -0.68, 0.16, -0.08
6494, -0.52, 0.04, 0.04
6495, -0.52, 0.36, -0.12
6496, -0.28, 0.36, -0.12
6497, -0.28, 0.36, -0.12
6498, -0.28, 1.44, -0.24
6499, -0.6, 0, 0
6500, -0.44, 0.04, -0.04
6501, -0.36, 0.16, -0.08
6502, -0.52, 0.04, 0.04
6503, -0.2, 0.16, 0.08
6504, -0.28, 1, 0.2
6505, -0.28, 1.44, 0.24
6506, -0.36, 1.96, 0.28
6507, -0.6, 0.36, 0.12
6508, -0.52, 0.36, 0.12
6509, -0.52, 0.36, 0.12
6510, -0.44, 0.16, 0.08
6511, -0.44, 0.64, 0.16
6512, -0.44, 1, 0.2
6513, -0.44, 1.96, 0.28
6514, -0.36, 1.96, 0.28
6515, -0.44, 0.04, 0.04
6516, -0.52, 0.04, -0.04
6517, -0.2, 0.36, -0.12
6518, -0.36, 1, -0.2
6519, -0.36, 1.44, -0.24
6520, -0.28, 0.64, -0.16
6521, -0.28, 1.44, -0.24
6522, -0.52, 0.36, 0.12
6523, -0.6, 1, -0.2
6524, -0.36, 1.96, -0.28
6525, -0.36, 0.16, -0.08
6526, -0.36, 0.04, -0.04
6527, -0.36, 0.36, -0.12
6528, -0.28, 0, 0
6529, -0.36, 1, 0.2
6530, -0.52, 0.36, 0.12
6531, -0.44, 0.64, 0.16
6532, -0.28, 0.36, 0.12
6533, -0.28, 1, 0.2
6534, -0.44, 4.84, 0.44
6535, -0.28, 0.36, 0.12
6536, -0.28, 0.64, 0.16
6537, -0.6, 0.16, -0.08
6538, -0.76, 1, -0.2
6539, -0.52, 0.64, 0.16
6540, -0.36, 1.96, 0.28
6541, -0.52, 4, 0.4
6542, -0.44, 4.84, 0.44
6543, -0.52, 1.96, 0.28
6544, -0.36, 0.36, 0.12
6545, -0.28, 0.36, 0.12
6546, -0.28, 1, 0.2
6547, -0.44, 0, 0
6548, -0.52, 0.36, -0.12
6549, -0.36, 0.36, -0.12
6550, -0.6, 1.44, -0.24
6551, -0.52, 0.04, 0.04
6552, -0.36, 0.16, -0.08
6553, -0.6, 2.56, -0.32
6554, -0.68, 5.76, -0.48
6555, -0.44, 3.24, -0.36
6556, -0.44, 1, -0.2
6557, -0.44, 1.96, -0.28
6558, -0.44, 0.16, 0.08
6559, -0.44, 1.44, 0.24
6560, -0.52, 2.56, 0.32
6561, -0.44, 4, 0.4
6562, -0.28, 0.64, 0.16
6563, -0.04, 0.04, 0.04
6564, -0.36, 0.16, 0.08
6565, -0.36, 0.16, 0.08
6566, -0.28, 0.64, -0.16
6567, -0.12, 0.04, 0.04
6568, -0.44, 1.44, -0.24
6569, -0.44, 0.16, 0.08
6570, -0.68, 0.64, 0.16
6571, -0.52, 0.16, 0.08
6572, -0.2, 0.04, 0.04
6573, -0.44, 1, -0.2
6574, -0.28, 1, 0.2
6575, -0.52, 0.64, -0.16
6576, -0.28, 0.04, -0.04
6577, -0.36, 0.64, 0.16
6578, -0.6, 0.04, -0.04
6579, -0.28, 3.24, -0.36
6580, -0.52, 0.16, -0.08
6581, -0.28, 0.64, 0.16
6582, -0.6, 1, 0.2
6583, -0.6, 0.04, 0.04
6584, -0.68, 0, 0
6585, -0.52, 0.36, 0.12
6586, -0.52, 2.56, 0.32
6587, -0.44, 0.36, 0.12
6588, -0.52, 0.36, 0.12
6589, -0.6, 3.24, 0.36
6590, -0.68, 0.64, 0.16
6591, -0.6, 1, 0.2
6592, -0.68, 4, 0.4
6593, -0.6, 1.96, 0.28
6594, -0.6, 3.24, 0.36
6595, -0.68, 4, 0.4
6596, -0.76, 4, 0.4
6597, -0.76, 2.56, 0.32
6598, -0.36, 1.44, 0.24
6599, -0.44, 1.96, 0.28
6600, -0.44, 1, 0.2
6601, -0.52, 0.64, 0.16
6602, -0.36, 0.64, 0.16
6603, -0.44, 1, 0.2
6604, -0.52, 1, 0.2
6605, -0.36, 0.04, -0.04
6606, -0.52, 0.36, 0.12
6607, -0.36, 0.16, 0.08
6608, -0.28, 0.16, 0.08
6609, -0.36, 0.36, -0.12
6610, -0.6, 0.16, -0.08
6611, -0.36, 0.04, -0.04
6612, -0.28, 0.04, 0.04
6613, -0.2, 0.04, -0.04
6614, -0.36, 0.04, 0.04
6615, -0.6, 0.36, -0.12
6616, -0.36, 1, 0.2
6617, -0.52, 1, 0.2
6618, -0.36, 1.44, 0.24
6619, -0.52, 1.44, 0.24
6620, -0.44, 3.24, 0.36
6621, -0.44, 4.84, 0.44
6622, -0.68, 11.56, 0.68
6623, -0.44, 11.56, 0.68
6624, -0.44, 3.24, 0.36
6625, -0.68, 1.44, 0.24
6626, -0.6, 3.24, 0.36
6627, -0.52, 3.24, 0.36
6628, -0.44, 4, 0.4
6629, -0.44, 4, 0.4
6630, -0.36, 1.44, 0.24
6631, -0.52, 0.64, 0.16
6632, -0.52, 0.16, 0.08
6633, -0.28, 0.16, -0.08
6634, -0.44, 0, 0
6635, -0.52, 0.16, 0.08
6636, -0.44, 0, 0
6637, -0.52, 4.84, 0.44
6638, -0.28, 0.36, 0.12
6639, -0.44, 0.64, 0.16
6640, -0.36, 0.36, -0.12
6641, -0.52, 0.36, -0.12
6642, -0.36, 0.64, -0.16
6643, -0.44, 0.36, -0.12
6644, -0.68, 1.44, -0.24
6645, -0.44, 2.56, -0.32
6646, -0.52, 4, -0.4
6647, -0.36, 0.36, -0.12
6648, -0.44, 0.16, -0.08
6649, -0.6, 0.16, 0.08
6650, -0.44, 1, -0.2
6651, -0.28, 1.44, -0.24
6652, -0.52, 0.36, -0.12
6653, -0.44, 0.04, 0.04
6654, -0.44, 0.16, -0.08
6655, -0.28, 0.16, -0.08
6656, -0.36, 2.56, -0.32
6657, -0.36, 1.44, -0.24
6658, -0.44, 0.64, -0.16
6659, -0.52, 0.16, 0.08
6660, -0.52, 0.36, -0.12
6661, -0.44, 0.16, -0.08
6662, -0.44, 1.96, -0.28
6663, -0.44, 4, -0.4
6664, -0.52, 0.04, 0.04
6665, -0.44, 0.16, 0.08
6666, -0.52, 5.76, 0.48
6667, -0.6, 5.76, 0.48
6668, -0.52, 2.56, 0.32
6669, -0.44, 1.44, 0.24
6670, -0.52, 3.24, 0.36
6671, -0.52, 5.76, 0.48
6672, -0.44, 2.56, 0.32
6673, -0.36, 4.84, 0.44
6674, -0.36, 0.36, -0.12
6675, -0.6, 1.96, -0.28
6676, -0.52, 1.44, -0.24
6677, -0.36, 1.44, -0.24
6678, -0.68, 0.64, -0.16
6679, -0.6, 0.36, 0.12
6680, -0.68, 0.36, 0.12
6681, -0.6, 0.04, -0.04
6682, -0.36, 1, -0.2
6683, -0.36, 0.04, -0.04
6684, -0.52, 0.16, -0.08
6685, -0.44, 0, 0
6686, -0.52, 0.04, -0.04
6687, -0.44, 0.04, -0.04
6688, -0.44, 0.64, 0.16
6689, -0.44, 0.64, 0.16
6690, -0.68, 2.56, 0.32
6691, -0.68, 6.76, 0.52
6692, -0.68, 1, 0.2
6693, -0.28, 0.16, 0.08
6694, -0.44, 1, 0.2
6695, -0.28, 0.64, 0.16
6696, -0.44, 0.64, 0.16
6697, -0.2, 0.04, 0.04
6698, -0.36, 3.24, 0.36
6699, -0.44, 3.24, 0.36
6700, -0.36, 1.96, 0.28
6701, -0.28, 1.96, 0.28
6702, -0.52, 4.84, 0.44
6703, -0.52, 6.76, 0.52
6704, -0.6, 1.96, 0.28
6705, -0.52, 7.84, 0.56
6706, -0.76, 4, 0.4
6707, -0.76, 4.84, 0.44
6708, -0.52, 4, 0.4
6709, -0.44, 1, 0.2
6710, -0.44, 1, 0.2
6711, -0.52, 0.16, -0.08
6712, -0.6, 0.64, -0.16
6713, -0.6, 0.04, -0.04
6714, -0.6, 0.36, -0.12
6715, -0.6, 0.16, 0.08
6716, -0.52, 0.04, -0.04
6717, -0.36, 0, 0
6718, -0.44, 0.04, 0.04
6719, -0.52, 0.64, 0.16
6720, -0.44, 0.16, 0.08
6721, -0.52, 1, 0.2
6722, -0.52, 0.04, 0.04
6723, -0.6, 0.36, 0.12
